t_sec,target_speed_mmps,measured_speed_mmps,brake_percent,flags,fault_bits,target_steer_millirad,measured_steer_millirad
73.0414,0,0,0,2,2,0,52
73.0915,0,0,0,2,2,0,61
73.1415,0,0,0,2,2,0,58
73.1915,0,0,0,2,2,0,55
73.2415,0,0,0,2,2,0,52
73.2914,0,0,0,2,2,0,43
73.3417,0,0,0,2,2,0,52
73.3915,0,0,0,2,2,0,49
73.4412,0,0,0,2,2,0,58
73.4915,0,0,0,2,2,0,58
73.5416,0,0,0,2,2,0,55
73.5915,0,0,0,2,2,0,55
73.6415,0,0,0,2,2,0,40
73.6915,0,0,0,2,2,0,58
73.7414,0,0,0,2,2,0,58
73.7925,0,0,0,2,2,0,61
73.8416,0,0,0,2,2,0,58
73.8917,0,0,0,2,2,0,49
73.9415,0,0,0,2,2,0,55
73.9911,0,0,0,2,2,0,49
74.0416,0,0,0,2,2,0,61
74.0915,0,0,0,2,2,0,58
74.1416,0,0,0,2,2,0,58
74.1908,0,0,0,2,2,0,55
74.2415,0,0,0,2,2,0,58
74.2914,0,0,0,2,2,0,52
74.3409,0,0,0,2,2,0,55
74.391,0,0,0,2,2,0,58
74.4417,0,0,0,2,2,0,58
74.492,0,0,0,2,2,0,52
74.5415,0,0,0,2,2,0,43
74.5909,0,0,0,2,2,0,49
74.6414,0,0,0,2,2,0,70
74.6914,0,0,0,2,2,0,37
74.7416,0,0,0,2,2,0,58
74.7914,0,0,0,2,2,0,55
74.8415,0,0,0,2,2,0,40
74.8915,0,0,0,2,2,0,52
74.9414,0,0,0,2,2,0,58
74.9915,0,0,0,2,2,0,49
75.041,0,0,0,2,2,0,55
75.0909,0,0,0,2,2,0,49
75.141,0,0,0,2,2,0,46
75.1914,0,0,0,2,2,0,67
75.2412,0,0,0,2,2,0,40
75.2909,0,0,0,2,2,0,61
75.3414,0,0,0,2,2,0,61
75.3914,0,0,0,2,2,0,55
75.4415,0,0,0,2,2,0,64
75.4921,0,0,0,2,2,0,49
75.5416,0,0,0,2,2,0,58
75.5916,0,0,0,2,2,0,58
75.6411,0,0,0,2,2,0,52
75.6914,0,0,0,2,2,0,55
75.7413,0,0,0,2,2,0,49
75.7914,0,0,0,2,2,0,58
75.8409,0,0,0,2,2,0,49
75.8912,0,0,0,2,2,0,55
75.9413,0,0,0,2,2,0,61
75.9915,0,0,0,2,2,0,58
76.0416,0,0,0,2,2,0,55
76.0915,0,0,0,2,2,0,70
76.1426,0,0,0,2,2,0,70
76.1914,0,0,0,2,2,0,52
76.2414,0,0,0,2,2,0,49
76.2914,0,0,0,2,2,0,49
76.342,0,0,0,2,2,0,64
76.3922,0,0,0,2,2,0,55
76.4415,0,0,0,2,2,0,58
76.4915,0,0,0,2,2,0,46
76.5414,0,0,0,2,2,0,55
76.5917,0,0,0,2,2,0,40
76.6417,0,0,0,2,2,0,49
76.6914,0,0,0,2,2,0,67
76.7416,0,0,0,2,2,0,46
76.7919,0,0,0,2,2,0,67
76.8414,0,0,0,2,2,0,67
76.8915,0,0,0,2,2,0,49
76.9414,0,0,0,2,2,0,55
76.9913,0,0,0,2,2,0,61
77.0416,0,0,0,2,2,0,40
77.092,0,0,0,2,2,0,52
77.1415,0,0,0,2,2,0,46
77.1913,0,0,0,2,2,0,49
77.2414,0,0,0,2,2,0,52
77.2914,0,0,0,2,2,0,43
77.3411,0,0,0,2,2,0,46
77.3914,0,0,0,2,2,0,58
77.4416,0,0,0,2,2,0,52
77.4918,0,0,0,2,2,0,58
77.5411,0,0,0,2,2,0,22
77.5914,0,0,0,2,2,0,58
77.6408,0,0,0,2,2,0,52
77.6911,0,0,0,2,2,0,49
77.741,0,0,0,2,2,0,40
77.7914,0,0,0,2,2,0,43
77.8411,0,0,0,2,2,0,46
77.8914,0,0,0,2,2,0,49
77.9413,0,0,0,2,2,0,46
77.9909,0,0,0,2,2,0,49
78.042,0,0,0,2,2,0,55
78.0914,0,0,0,2,2,0,52
78.141,0,0,0,2,2,0,58
78.1914,0,0,0,2,2,0,58
78.2409,0,0,0,2,2,0,55
78.291,0,0,0,2,2,0,55
78.3416,0,0,0,2,2,0,61
78.3914,0,0,0,2,2,0,58
78.4414,0,0,0,2,2,0,52
78.4913,0,0,0,2,2,0,46
78.5411,0,0,0,2,2,0,49
78.5914,0,0,0,2,2,0,55
78.6414,0,0,0,2,2,0,52
78.6913,0,0,0,2,2,0,40
78.7416,0,0,0,2,2,0,37
78.7916,0,0,0,2,2,0,58
78.8419,0,0,0,2,2,0,55
78.891,0,0,0,2,2,0,58
78.9419,0,0,0,2,2,0,55
78.9914,0,0,0,2,2,0,55
79.0415,0,0,0,2,2,0,52
79.0915,0,0,0,2,2,0,52
79.1415,0,0,0,2,2,0,58
79.1916,0,0,0,2,2,0,61
79.2417,0,0,0,2,2,0,52
79.2913,0,0,0,2,2,0,49
79.3413,0,0,0,2,2,0,58
79.391,0,0,0,2,2,0,58
79.4414,0,0,0,2,2,0,58
79.4916,0,0,0,2,2,0,55
79.5415,0,0,0,2,2,0,67
79.5914,0,0,0,2,2,0,49
79.6409,0,0,0,2,2,0,40
79.6914,0,0,0,2,2,0,49
79.741,0,0,0,2,2,0,58
79.7915,0,0,0,2,2,0,43
79.8414,0,0,0,2,2,0,58
79.8912,0,0,0,2,2,0,49
79.9415,0,0,0,2,2,0,52
79.9914,0,0,0,2,2,0,46
80.0417,0,0,0,2,2,0,40
80.0912,0,0,0,2,2,0,58
80.1414,0,0,0,2,2,0,49
80.1914,0,0,0,2,2,0,58
80.2415,0,0,0,2,2,0,43
80.2913,0,0,0,2,2,0,52
80.3415,0,0,0,2,2,0,55
80.3909,0,0,0,2,2,0,55
80.4413,0,0,0,2,2,0,58
80.4915,0,0,0,2,2,0,61
80.5411,0,0,0,2,2,0,52
80.5911,0,0,0,2,2,0,52
80.6414,0,0,0,2,2,0,49
80.6914,0,0,0,2,2,0,55
80.7419,0,0,0,2,2,0,58
80.7913,0,0,0,2,2,0,61
80.8417,0,0,0,2,2,0,58
80.8911,0,0,0,2,2,0,49
80.9414,0,0,0,2,2,0,37
80.991,0,0,0,2,2,0,55
81.0413,0,0,0,2,2,0,58
81.0914,0,0,0,2,2,0,61
81.1414,0,0,0,2,2,0,64
81.1908,0,0,0,2,2,0,49
81.241,0,0,0,2,2,0,52
81.2912,0,0,0,2,2,0,49
81.3416,0,0,0,2,2,0,49
81.3912,0,0,0,2,2,0,52
81.4409,0,0,0,2,2,0,55
81.4908,0,0,0,2,2,0,52
81.5415,0,0,0,2,2,0,49
81.5911,0,0,0,2,2,0,49
81.6415,0,0,0,2,2,0,70
81.6912,0,0,0,2,2,0,46
81.741,0,0,0,2,2,0,55
81.7916,0,0,0,2,2,0,46
81.8411,0,0,0,2,2,0,58
81.8915,0,0,0,2,2,0,79
81.9409,0,0,0,2,2,0,52
81.9907,0,0,0,2,2,0,58
82.041,0,0,0,2,2,0,58
82.0912,0,0,0,2,2,0,43
82.1412,0,0,0,2,2,0,40
82.1913,0,0,0,2,2,0,55
82.2413,0,0,0,2,2,0,40
82.2908,0,0,0,2,2,0,58
82.3416,0,0,0,2,2,0,49
82.3917,0,0,0,2,2,0,58
82.4414,0,0,0,2,2,0,46
82.4915,0,0,0,2,2,0,49
82.541,0,0,0,2,2,0,55
82.591,0,0,0,2,2,0,52
82.6413,0,0,0,2,2,0,55
82.6907,0,0,0,2,2,0,52
82.741,0,0,0,2,2,0,55
82.7916,0,0,0,2,2,0,67
82.8409,0,0,0,2,2,0,61
82.8912,0,0,0,2,2,0,52
82.9413,0,0,0,2,2,0,49
82.991,0,0,0,2,2,0,52
83.041,0,0,0,2,2,0,52
83.0907,0,0,0,2,2,0,67
83.1413,0,0,0,2,2,0,61
83.1913,0,0,0,2,2,0,55
83.241,0,0,0,2,2,0,52
83.2913,0,0,0,2,2,0,49
83.3412,0,0,0,2,2,0,67
83.3912,0,0,0,2,2,0,58
83.4408,0,0,0,2,2,0,58
83.4909,0,0,0,2,2,0,49
83.5413,0,0,0,2,2,0,52
83.5907,0,0,0,2,2,0,61
83.6413,0,0,0,2,2,0,70
83.6908,0,0,0,2,2,0,55
83.7413,0,0,0,2,2,0,49
83.7908,0,0,0,2,2,0,67
83.8407,0,0,0,2,2,0,52
83.8912,0,0,0,2,2,0,55
83.9411,0,0,0,2,2,0,49
83.991,0,0,0,2,2,0,52
84.0413,0,0,0,2,2,0,49
84.091,0,0,0,2,2,0,43
84.1413,0,0,0,2,2,0,58
84.1916,0,0,0,2,2,0,49
84.2408,0,0,0,2,2,0,55
84.2909,0,0,0,2,2,0,82
84.3419,0,0,0,2,2,0,43
84.3918,0,0,0,2,2,0,49
84.4413,0,0,0,2,2,0,49
84.4916,0,0,0,2,2,0,55
84.5408,0,0,0,2,2,0,37
84.5914,0,0,0,2,2,0,46
84.641,0,0,0,2,2,0,55
84.6916,0,0,0,2,2,0,58
84.7414,0,0,0,2,2,0,52
84.791,0,0,0,2,2,0,58
84.8418,0,0,0,2,2,0,55
84.8913,0,0,0,2,2,0,55
84.9418,0,0,0,2,2,0,58
84.9912,0,0,0,2,2,0,49
85.0409,0,0,0,2,2,0,58
85.0912,0,0,0,2,2,0,52
85.1413,0,0,0,2,2,0,67
85.1914,0,0,0,2,2,0,58
85.2413,0,0,0,2,2,0,46
85.291,0,0,0,2,2,0,46
85.3413,0,0,0,2,2,0,52
85.3918,0,0,0,2,2,0,46
85.4419,0,0,0,2,2,0,43
85.4914,0,0,0,2,2,0,46
85.5416,0,0,0,2,2,0,55
85.5913,0,0,0,2,2,0,55
85.6409,0,0,0,2,2,0,52
85.6912,0,0,0,2,2,0,46
85.7414,0,0,0,2,2,0,43
85.7914,0,0,0,2,2,0,58
85.8418,0,0,0,2,2,0,49
85.8916,0,0,0,2,2,0,37
85.9414,0,0,0,2,2,0,58
85.9912,0,0,0,2,2,0,49
86.0415,0,0,0,2,2,0,52
86.0911,0,0,0,2,2,0,55
86.1412,0,0,0,2,2,0,52
86.1913,0,0,0,2,2,0,58
86.2418,0,0,0,2,2,0,37
86.2915,0,0,0,2,2,0,55
86.341,0,0,0,2,2,0,58
86.3918,0,0,0,2,2,0,49
86.4416,0,0,0,2,2,0,49
86.4912,0,0,0,2,2,0,40
86.5413,0,0,0,2,2,0,55
86.5912,0,0,0,2,2,0,46
86.6407,0,0,0,2,2,0,40
86.6911,0,0,0,2,2,0,46
86.7412,0,0,0,2,2,0,58
86.7912,0,0,0,2,2,0,58
86.8415,0,0,0,2,2,0,58
86.8912,0,0,0,2,2,0,52
86.9412,0,0,0,2,2,0,58
86.9912,0,0,0,2,2,0,52
87.0414,0,0,0,2,2,0,46
87.0919,0,0,0,2,2,0,55
87.1411,0,0,0,2,2,0,70
87.1911,0,0,0,2,2,0,58
87.2412,0,0,0,2,2,0,49
87.2915,0,0,0,2,2,0,49
87.3412,0,0,0,2,2,0,58
87.3912,0,0,0,2,2,0,58
87.4418,0,0,0,2,2,0,49
87.491,0,0,0,2,2,0,46
87.5413,0,0,0,2,2,0,49
87.5915,0,0,0,2,2,0,58
87.6411,0,0,0,2,2,0,58
87.6905,0,0,0,2,2,0,58
87.7409,0,0,0,2,2,0,52
87.7912,0,0,0,2,2,0,49
87.8412,0,0,0,2,2,0,55
87.8912,0,0,0,2,2,0,55
87.9409,0,0,0,2,2,0,55
87.9914,0,0,0,2,2,0,67
88.0408,0,0,0,2,2,0,43
88.0907,0,0,0,2,2,0,55
88.1407,0,0,0,2,2,0,58
88.1906,0,0,0,2,2,0,55
88.2412,0,0,0,2,2,0,46
88.2915,0,0,0,2,2,0,49
88.3416,0,0,0,2,2,0,70
88.3907,0,0,0,2,2,0,52
88.4418,0,0,0,2,2,0,61
88.4912,0,0,0,2,2,0,58
88.5409,0,0,0,2,2,0,61
88.5911,0,0,0,2,2,0,58
88.6409,0,0,0,2,2,0,49
88.6907,0,0,0,2,2,0,55
88.7409,0,0,0,2,2,0,61
88.7911,0,0,0,2,2,0,46
88.8412,0,0,0,2,2,0,49
88.8908,0,0,0,2,2,0,58
88.9413,0,0,0,2,2,0,61
88.9911,0,0,0,2,2,0,58
89.0412,0,0,0,2,2,0,49
89.091,0,0,0,2,2,0,52
89.1414,0,0,0,2,2,0,52
89.1909,0,0,0,2,2,0,46
89.2414,0,0,0,2,2,0,49
89.2914,0,0,0,2,2,0,70
89.3412,0,0,0,2,2,0,61
89.3926,0,0,0,2,2,0,55
89.4413,0,0,0,2,2,0,52
89.4907,0,0,0,2,2,0,58
89.5412,0,0,0,2,2,0,64
89.5912,0,0,0,2,2,0,49
89.6413,0,0,0,2,2,0,58
89.6911,0,0,0,2,2,0,55
89.7411,0,0,0,2,2,0,55
89.7911,0,0,0,2,2,0,64
89.8412,0,0,0,2,2,0,52
89.8906,0,0,0,2,2,0,64
89.9418,0,0,0,2,2,0,67
89.9913,0,0,0,2,2,0,70
90.0414,0,0,0,2,2,0,46
90.0912,0,0,0,2,2,0,61
90.1411,0,0,0,2,2,0,49
90.1918,0,0,0,2,2,0,52
90.2412,0,0,0,2,2,0,40
90.2911,0,0,0,2,2,0,55
90.3409,0,0,0,2,2,0,49
90.3918,0,0,0,2,2,0,37
90.4413,0,0,0,2,2,0,52
90.4918,0,0,0,2,2,0,49
90.5416,0,0,0,2,2,0,58
90.5912,0,0,0,2,2,0,55
90.6411,0,0,0,2,2,0,52
90.6906,0,0,0,2,2,0,49
90.7407,0,0,0,2,2,0,58
90.7915,0,0,0,2,2,0,49
90.8413,0,0,0,2,2,0,46
90.8918,0,0,0,2,2,0,61
90.9408,0,0,0,2,2,0,49
90.991,0,0,0,2,2,0,58
91.041,0,0,0,2,2,0,49
91.0911,0,0,0,2,2,0,52
91.1415,0,0,0,2,2,0,46
91.1909,0,0,0,2,2,0,49
91.2411,0,0,0,2,2,0,49
91.2909,0,0,0,2,2,0,49
91.3413,0,0,0,2,2,0,43
91.3914,0,0,0,2,2,0,58
91.4408,0,0,0,2,2,0,61
91.4923,0,0,0,2,2,0,43
91.5413,0,0,0,2,2,0,52
91.5906,0,0,0,2,2,0,49
91.6411,0,0,0,2,2,0,49
91.6917,0,0,0,2,2,0,64
91.7414,0,0,0,2,2,0,52
91.7912,0,0,0,2,2,0,58
91.8411,0,0,0,2,2,0,46
91.8912,0,0,0,2,2,0,67
91.9417,0,0,0,2,2,0,49
91.9915,0,0,0,2,2,0,49
92.0413,0,0,0,2,2,0,61
92.0913,0,0,0,2,2,0,58
92.1409,0,0,0,2,2,0,52
92.191,0,0,0,2,2,0,64
92.2409,0,0,0,2,2,0,52
92.2911,0,0,0,2,2,0,52
92.3414,0,0,0,2,2,0,52
92.3917,0,0,0,2,2,0,61
92.4409,0,0,0,2,2,0,40
92.4909,0,0,0,2,2,0,64
92.5411,0,0,0,2,2,0,49
92.5917,0,0,0,2,2,0,55
92.6408,0,0,0,2,2,0,49
92.6906,0,0,0,2,2,0,52
92.7411,0,0,0,2,2,0,49
92.7912,0,0,0,2,2,0,64
92.8408,0,0,0,2,2,0,52
92.8911,0,0,0,2,2,0,52
92.9411,0,0,0,2,2,0,55
92.9914,0,0,0,2,2,0,46
93.0413,0,0,0,2,2,0,58
93.0911,0,0,0,2,2,0,58
93.141,0,0,0,2,2,0,55
93.191,0,0,0,2,2,0,58
93.2411,0,0,0,2,2,0,46
93.291,0,0,0,2,2,0,52
93.3411,0,0,0,2,2,0,43
93.3911,0,0,0,2,2,0,55
93.4412,0,0,0,2,2,0,43
93.4911,0,0,0,2,2,0,61
93.541,0,0,0,2,2,0,52
93.5911,0,0,0,2,2,0,55
93.6411,0,0,0,2,2,0,58
93.6911,0,0,0,2,2,0,58
93.7411,0,0,0,2,2,0,55
93.791,0,0,0,2,2,0,49
93.8406,0,0,0,2,2,0,46
93.8911,0,0,0,2,2,0,43
93.9406,0,0,0,2,2,0,58
93.9909,0,0,0,2,2,0,49
94.0408,0,0,0,2,2,0,49
94.0908,0,0,0,2,2,0,58
94.1411,0,0,0,2,2,0,46
94.1911,0,0,0,2,2,0,46
94.2411,0,0,0,2,2,0,52
94.291,0,0,0,2,2,0,64
94.3413,0,0,0,2,2,0,61
94.3911,0,0,0,2,2,0,64
94.4411,0,0,0,2,2,0,58
94.4911,0,0,0,2,2,0,52
94.5411,0,0,0,2,2,0,55
94.5912,0,0,0,2,2,0,55
94.6414,0,0,0,2,2,0,43
94.6917,0,0,0,2,2,0,64
94.7408,0,0,0,2,2,0,49
94.7914,0,0,0,2,2,0,55
94.8408,0,0,0,2,2,0,67
94.8905,0,0,0,2,2,0,46
94.9411,0,0,0,2,2,0,52
94.9908,0,0,0,2,2,0,49
95.041,0,0,0,2,2,0,58
95.0911,0,0,0,2,2,0,55
95.1407,0,0,0,2,2,0,61
95.1911,0,0,0,2,2,0,49
95.2407,0,0,0,2,2,0,64
95.2911,0,0,0,2,2,0,58
95.3411,0,0,0,2,2,0,58
95.3905,0,0,0,2,2,0,55
95.4412,0,0,0,2,2,0,67
95.491,0,0,0,2,2,0,58
95.5407,0,0,0,2,2,0,52
95.591,0,0,0,2,2,0,52
95.6406,0,0,0,2,2,0,49
95.6912,0,0,0,2,2,0,37
95.7414,0,0,0,2,2,0,58
95.7916,0,0,0,2,2,0,58
95.8416,0,0,0,2,2,0,46
95.8912,0,0,0,2,2,0,58
95.9408,0,0,0,2,2,0,67
95.9911,0,0,0,2,2,0,52
96.0406,0,0,0,2,2,0,46
96.0908,0,0,0,2,2,0,52
96.1414,0,0,0,2,2,0,58
96.1914,0,0,0,2,2,0,34
96.2411,0,0,0,2,2,0,49
96.2907,0,0,0,2,2,0,58
96.3408,0,0,0,2,2,0,58
96.3916,0,0,0,2,2,0,52
96.4414,0,0,0,2,2,0,49
96.491,0,0,0,2,2,0,49
96.5413,0,0,0,2,2,0,58
96.591,0,0,0,2,2,0,55
96.6411,0,0,0,2,2,0,52
96.6907,0,0,0,2,2,0,52
96.741,0,0,0,2,2,0,46
96.791,0,0,0,2,2,0,40
96.8405,0,0,0,2,2,0,58
96.891,0,0,0,2,2,0,58
96.9411,0,0,0,2,2,0,55
96.9905,0,0,0,2,2,0,49
97.0411,0,0,0,2,2,0,58
97.091,0,0,0,2,2,0,61
97.1411,0,0,0,2,2,0,49
97.1914,0,0,0,2,2,0,49
97.241,0,0,0,2,2,0,58
97.291,0,0,0,2,2,0,46
97.341,0,0,0,2,2,0,58
97.391,0,0,0,2,2,0,55
97.4414,0,0,0,2,2,0,40
97.491,0,0,0,2,2,0,64
97.5417,0,0,0,2,2,0,49
97.5914,0,0,0,2,2,0,46
97.6412,0,0,0,2,2,0,70
97.6911,0,0,0,2,2,0,49
97.7412,0,0,0,2,2,0,49
97.791,0,0,0,2,2,0,52
97.8406,0,0,0,2,2,0,55
97.891,0,0,0,2,2,0,58
97.9412,0,0,0,2,2,0,55
97.991,0,0,0,2,2,0,55
98.0407,0,0,0,2,2,0,49
98.0905,0,0,0,2,2,0,49
98.1407,0,0,0,2,2,0,46
98.1916,0,0,0,2,2,0,46
98.2408,0,0,0,2,2,0,58
98.2908,0,0,0,2,2,0,64
98.3407,0,0,0,2,2,0,49
98.3911,0,0,0,2,2,0,52
98.4412,0,0,0,2,2,0,70
98.491,0,0,0,2,2,0,52
98.5408,0,0,0,2,2,0,52
98.5907,0,0,0,2,2,0,49
98.6412,0,0,0,2,2,0,52
98.6907,0,0,0,2,2,0,52
98.7412,0,0,0,2,2,0,43
98.7914,0,0,0,2,2,0,49
98.8411,0,0,0,2,2,0,61
98.8911,0,0,0,2,2,0,58
98.9412,0,0,0,2,2,0,49
98.9911,0,0,0,2,2,0,49
99.041,0,0,0,2,2,0,49
99.0916,0,0,0,2,2,0,46
99.1411,0,0,0,2,2,0,49
99.1907,0,0,0,2,2,0,37
99.2413,0,0,0,2,2,0,79
99.2908,0,0,0,2,2,0,61
99.341,0,0,0,2,2,0,55
99.391,0,0,0,2,2,0,43
99.441,0,0,0,2,2,0,61
99.4916,0,0,0,2,2,0,49
99.5413,0,0,0,2,2,0,58
99.5913,0,0,0,2,2,0,55
99.641,0,0,0,2,2,0,55
99.691,0,0,0,2,2,0,52
99.7414,0,0,0,2,2,0,64
99.7911,0,0,0,2,2,0,46
99.8409,0,0,0,2,2,0,55
99.8907,0,0,0,2,2,0,46
99.941,0,0,0,2,2,0,55
99.9908,0,0,0,2,2,0,64
100.041,0,0,0,2,2,0,64
100.091,0,0,0,2,2,0,55
100.141,0,0,0,2,2,0,52
100.192,0,0,0,2,2,0,64
100.241,0,0,0,2,2,0,91
100.291,0,0,0,2,2,0,58
100.341,0,0,0,2,2,0,58
100.391,0,0,0,2,2,0,58
100.442,0,0,0,2,2,0,58
100.491,0,0,0,2,2,0,58
100.541,0,0,0,2,2,0,64
100.591,0,0,0,2,2,0,55
100.641,0,0,0,2,2,0,49
100.691,0,0,0,2,2,0,37
100.742,0,0,0,2,2,0,52
100.791,0,0,0,2,2,0,49
100.841,0,0,0,2,2,0,46
100.891,0,0,0,2,2,0,70
100.941,0,0,0,2,2,0,55
100.991,0,0,0,2,2,0,58
101.041,0,0,0,2,2,0,64
101.091,0,0,0,2,2,0,58
101.141,0,0,0,2,2,0,52
101.191,0,0,0,2,2,0,49
101.241,0,0,0,2,2,0,52
101.291,0,0,0,2,2,0,55
101.341,0,0,0,2,2,0,58
101.39,0,0,0,2,2,0,55
101.441,0,0,0,2,2,0,52
101.491,0,0,0,2,2,0,43
101.541,0,0,0,2,2,0,70
101.591,0,0,0,2,2,0,61
101.641,0,0,0,2,2,0,58
101.691,0,0,0,2,2,0,46
101.741,0,0,0,2,2,0,49
101.79,0,0,0,2,2,0,52
101.84,0,0,0,2,2,0,61
101.892,0,0,0,2,2,0,58
101.941,0,0,0,2,2,0,58
101.991,0,0,0,2,2,0,43
102.041,0,0,0,2,2,0,58
102.091,0,0,0,2,2,0,55
102.141,0,0,0,2,2,0,58
102.19,0,0,0,2,2,0,55
102.242,0,0,0,2,2,0,61
102.291,0,0,0,2,2,0,58
102.341,0,0,0,2,2,0,52
102.391,0,0,0,2,2,0,52
102.44,0,0,0,2,2,0,49
102.491,0,0,0,2,2,0,49
102.541,0,0,0,2,2,0,55
102.591,0,0,0,2,2,0,55
102.641,0,0,0,2,2,0,70
102.69,0,0,0,2,2,0,43
102.74,0,0,0,2,2,0,58
102.791,0,0,0,2,2,0,55
102.841,0,0,0,2,2,0,55
102.891,0,0,0,2,2,0,58
102.942,0,0,0,2,2,0,49
102.991,0,0,0,2,2,0,58
103.041,0,0,0,2,2,0,61
103.091,0,0,0,2,2,0,58
103.141,0,0,0,2,2,0,43
103.191,0,0,0,2,2,0,52
103.241,0,0,0,2,2,0,55
103.291,0,0,0,2,2,0,52
103.341,0,0,0,2,2,0,40
103.391,0,0,0,2,2,0,37
103.441,0,0,0,2,2,0,49
103.491,0,0,0,2,2,0,49
103.541,0,0,0,2,2,0,58
103.591,0,0,0,2,2,0,52
103.641,0,0,0,2,2,0,55
103.691,0,0,0,2,2,0,49
103.741,0,0,0,2,2,0,52
103.791,0,0,0,2,2,0,49
103.84,0,0,0,2,2,0,58
103.891,0,0,0,2,2,0,55
103.941,0,0,0,2,2,0,55
103.991,0,0,0,2,2,0,55
104.041,0,0,0,2,2,0,64
104.09,0,0,0,2,2,0,46
104.141,0,0,0,2,2,0,49
104.191,0,0,0,2,2,0,58
104.241,0,0,0,2,2,0,64
104.291,0,0,0,2,2,0,67
104.341,0,0,0,2,2,0,49
104.391,0,0,0,2,2,0,46
104.441,0,0,0,2,2,0,43
104.491,0,0,0,2,2,0,52
104.541,0,0,0,2,2,0,43
104.591,0,0,0,2,2,0,58
104.641,0,0,0,2,2,0,58
104.69,0,0,0,2,2,0,67
104.742,0,0,0,2,2,0,52
104.791,0,0,0,2,2,0,49
104.841,0,0,0,2,2,0,58
104.891,0,0,0,2,2,0,76
104.941,0,0,0,2,2,0,58
104.991,0,0,0,2,2,0,46
105.041,0,0,0,2,2,0,46
105.091,0,0,0,2,2,0,61
105.141,0,0,0,2,2,0,46
105.191,0,0,0,2,2,0,58
105.241,0,0,0,2,2,0,64
105.291,0,0,0,2,2,0,55
105.341,0,0,0,2,2,0,49
105.391,0,0,0,2,2,0,49
105.441,0,0,0,2,2,0,55
105.491,0,0,0,2,2,0,61
105.541,0,0,0,2,2,0,58
105.591,0,0,0,2,2,0,61
105.641,0,0,0,2,2,0,49
105.691,0,0,0,2,2,0,55
105.74,0,0,0,2,2,0,49
105.791,0,0,0,2,2,0,49
105.841,0,0,0,2,2,0,52
105.891,0,0,0,2,2,0,37
105.941,0,0,0,2,2,0,55
105.991,0,0,0,2,2,0,52
106.041,0,0,0,2,2,0,49
106.091,0,0,0,2,2,0,37
106.141,0,0,0,2,2,0,49
106.191,0,0,0,2,2,0,61
106.241,0,0,0,2,2,0,70
106.291,0,0,0,2,2,0,46
106.341,0,0,0,2,2,0,73
106.391,0,0,0,2,2,0,46
106.441,0,0,0,2,2,0,58
106.491,0,0,0,2,2,0,49
106.541,0,0,0,2,2,0,43
106.591,0,0,0,2,2,0,58
106.641,0,0,0,2,2,0,49
106.691,0,0,0,2,2,0,58
106.741,0,0,0,2,2,0,61
106.791,0,0,0,2,2,0,58
106.841,0,0,0,2,2,0,43
106.891,0,0,0,2,2,0,49
106.941,0,0,0,2,2,0,55
106.991,0,0,0,2,2,0,52
107.041,0,0,0,2,2,0,58
107.091,0,0,0,2,2,0,55
107.141,0,0,0,2,2,0,52
107.191,0,0,0,2,2,0,55
107.241,0,0,0,2,2,0,52
107.291,0,0,0,2,2,0,52
107.342,0,0,0,2,2,0,67
107.391,0,0,0,2,2,0,58
107.441,0,0,0,2,2,0,49
107.491,0,0,0,2,2,0,58
107.541,0,0,0,2,2,0,49
107.591,0,0,0,2,2,0,52
107.641,0,0,0,2,2,0,49
107.691,0,0,0,2,2,0,58
107.741,0,0,0,2,2,0,49
107.791,0,0,0,2,2,0,52
107.841,0,0,0,2,2,0,40
107.891,0,0,0,2,2,0,55
107.941,0,0,0,2,2,0,55
107.991,0,0,0,2,2,0,49
108.041,0,0,0,2,2,0,52
108.091,0,0,0,2,2,0,64
108.141,0,0,0,2,2,0,55
108.191,0,0,0,2,2,0,55
108.241,0,0,0,2,2,0,58
108.291,0,0,0,2,2,0,46
108.341,0,0,0,2,2,0,49
108.391,0,0,0,2,2,0,49
108.441,0,0,0,2,2,0,52
108.491,0,0,0,2,2,0,40
108.541,0,0,0,2,2,0,55
108.591,0,0,0,2,2,0,64
108.641,0,0,0,2,2,0,49
108.691,0,0,0,2,2,0,55
108.741,0,0,0,2,2,0,58
108.791,0,0,0,2,2,0,52
108.841,0,0,0,2,2,0,40
108.891,0,0,0,2,2,0,55
108.941,0,0,0,2,2,0,49
108.991,0,0,0,2,2,0,49
109.041,0,0,0,2,2,0,67
109.091,0,0,0,2,2,0,58
109.141,0,0,0,2,2,0,52
109.191,0,0,0,2,2,0,37
109.241,0,0,0,2,2,0,58
109.291,0,0,0,2,2,0,58
109.341,0,0,0,2,2,0,58
109.39,0,0,0,2,2,0,49
109.441,0,0,0,2,2,0,52
109.491,0,0,0,2,2,0,73
109.541,0,0,0,2,2,0,55
109.591,0,0,0,2,2,0,58
109.641,0,0,0,2,2,0,49
109.691,0,0,0,2,2,0,49
109.741,0,0,0,2,2,0,64
109.791,0,0,0,2,2,0,52
109.84,0,0,0,2,2,0,58
109.89,0,0,0,2,2,0,55
109.941,0,0,0,2,2,0,52
109.991,0,0,0,2,2,0,52
110.041,0,0,0,2,2,0,52
110.091,0,0,0,2,2,0,70
110.141,0,0,0,2,2,0,55
110.191,0,0,0,2,2,0,46
110.241,0,0,0,2,2,0,46
110.291,0,0,0,2,2,0,58
110.341,0,0,0,2,2,0,49
110.391,0,0,0,2,2,0,43
